Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
157176,2019-12-14,44.0,34.0,1.0,0.0,Turf Moor,Burnley,Newcastle,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/34.png
157177,2019-12-14,49.0,35.0,0.0,1.0,Stamford Bridge,Chelsea,Bournemouth,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/35.png
157179,2019-12-14,46.0,71.0,1.0,1.0,King Power Stadium,Leicester,Norwich,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/71.png
157182,2019-12-14,62.0,66.0,2.0,0.0,Bramall Lane,Sheffield Utd,Aston Villa,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/66.png
157183,2019-12-14,41.0,48.0,0.0,1.0,St. Mary's Stadium,Southampton,West Ham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/48.png
157181,2019-12-15,33.0,45.0,1.0,1.0,Old Trafford,Manchester United,Everton,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/45.png
157184,2019-12-15,39.0,47.0,1.0,2.0,Molineux Stadium,Wolves,Tottenham,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/47.png
157175,2019-12-15,42.0,50.0,0.0,3.0,Emirates Stadium,Arsenal,Manchester City,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/50.png
157178,2019-12-16,52.0,51.0,1.0,1.0,Selhurst Park,Crystal Palace,Brighton,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/51.png
157188,2019-12-21,45.0,42.0,0.0,0.0,Goodison Park,Everton,Arsenal,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/42.png
157185,2019-12-21,35.0,44.0,0.0,1.0,Vitality Stadium,Bournemouth,Burnley,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/44.png
157186,2019-12-21,66.0,41.0,1.0,3.0,Villa Park,Aston Villa,Southampton,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/41.png
157187,2019-12-21,51.0,62.0,0.0,1.0,The American Express Community Stadium,Brighton,Sheffield Utd,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/62.png
157190,2019-12-21,34.0,52.0,1.0,0.0,St. James' Park,Newcastle,Crystal Palace,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/52.png
157191,2019-12-21,71.0,39.0,1.0,2.0,Carrow Road,Norwich,Wolves,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/39.png
157189,2019-12-21,50.0,46.0,3.0,1.0,Etihad Stadium,Manchester City,Leicester,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/46.png
157193,2019-12-22,38.0,33.0,2.0,0.0,Vicarage Road,Watford,Manchester United,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/33.png
157192,2019-12-22,47.0,49.0,0.0,2.0,Tottenham Hotspur Stadium,Tottenham,Chelsea,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/49.png
157203,2019-12-26,47.0,51.0,2.0,1.0,Tottenham Hotspur Stadium,Tottenham,Brighton,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/51.png
157195,2019-12-26,35.0,42.0,1.0,1.0,Vitality Stadium,Bournemouth,Arsenal,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/42.png
157196,2019-12-26,66.0,71.0,1.0,0.0,Villa Park,Aston Villa,Norwich,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/71.png
157197,2019-12-26,49.0,41.0,0.0,2.0,Stamford Bridge,Chelsea,Southampton,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/41.png
157198,2019-12-26,52.0,48.0,2.0,1.0,Selhurst Park,Crystal Palace,West Ham,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/48.png
157199,2019-12-26,45.0,44.0,1.0,0.0,Goodison Park,Everton,Burnley,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/44.png
157202,2019-12-26,62.0,38.0,1.0,1.0,Bramall Lane,Sheffield Utd,Watford,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/38.png
157201,2019-12-26,33.0,34.0,4.0,1.0,Old Trafford,Manchester United,Newcastle,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/34.png
157200,2019-12-26,46.0,40.0,0.0,4.0,King Power Stadium,Leicester,Liverpool,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/40.png
157204,2019-12-27,39.0,50.0,3.0,2.0,Molineux Stadium,Wolves,Manchester City,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/50.png
157206,2019-12-28,51.0,35.0,2.0,0.0,The American Express Community Stadium,Brighton,Bournemouth,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/35.png
157210,2019-12-28,34.0,45.0,1.0,2.0,St. James' Park,Newcastle,Everton,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/45.png
157212,2019-12-28,41.0,52.0,1.0,1.0,St. Mary's Stadium,Southampton,Crystal Palace,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/52.png
157213,2019-12-28,38.0,66.0,3.0,0.0,Vicarage Road,Watford,Aston Villa,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/66.png
157211,2019-12-28,71.0,47.0,2.0,2.0,Carrow Road,Norwich,Tottenham,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/47.png
157214,2019-12-28,48.0,46.0,1.0,2.0,London Stadium,West Ham,Leicester,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/46.png
157207,2019-12-28,44.0,33.0,0.0,2.0,Turf Moor,Burnley,Manchester United,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/33.png
157205,2019-12-29,42.0,49.0,1.0,2.0,Emirates Stadium,Arsenal,Chelsea,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/49.png
157208,2019-12-29,40.0,39.0,1.0,0.0,Anfield,Liverpool,Wolves,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/39.png
157209,2019-12-29,50.0,62.0,2.0,0.0,Etihad Stadium,Manchester City,Sheffield Utd,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/62.png
157216,2020-01-01,51.0,49.0,1.0,1.0,The American Express Community Stadium,Brighton,Chelsea,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/49.png
157217,2020-01-01,44.0,66.0,1.0,2.0,Turf Moor,Burnley,Aston Villa,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/66.png
157220,2020-01-01,34.0,46.0,0.0,3.0,St. James' Park,Newcastle,Leicester,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/46.png
157222,2020-01-01,41.0,47.0,1.0,0.0,St. Mary's Stadium,Southampton,Tottenham,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/47.png
157223,2020-01-01,38.0,39.0,2.0,1.0,Vicarage Road,Watford,Wolves,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/39.png
157219,2020-01-01,50.0,45.0,2.0,1.0,Etihad Stadium,Manchester City,Everton,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/45.png
157221,2020-01-01,71.0,52.0,1.0,1.0,Carrow Road,Norwich,Crystal Palace,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/52.png
157224,2020-01-01,48.0,35.0,4.0,0.0,London Stadium,West Ham,Bournemouth,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/35.png
157215,2020-01-01,42.0,33.0,2.0,0.0,Emirates Stadium,Arsenal,Manchester United,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/33.png
157218,2020-01-02,40.0,62.0,2.0,0.0,Anfield,Liverpool,Sheffield Utd,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/62.png
157232,2020-01-10,62.0,48.0,1.0,0.0,Bramall Lane,Sheffield Utd,West Ham,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/48.png
157228,2020-01-11,52.0,42.0,1.0,1.0,Selhurst Park,Crystal Palace,Arsenal,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/42.png
157227,2020-01-11,49.0,44.0,3.0,0.0,Stamford Bridge,Chelsea,Burnley,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/44.png
157229,2020-01-11,45.0,51.0,1.0,0.0,Goodison Park,Everton,Brighton,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/51.png
157230,2020-01-11,46.0,41.0,1.0,2.0,King Power Stadium,Leicester,Southampton,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/41.png
157231,2020-01-11,33.0,71.0,4.0,0.0,Old Trafford,Manchester United,Norwich,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/71.png
157234,2020-01-11,39.0,34.0,1.0,1.0,Molineux Stadium,Wolves,Newcastle,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/34.png
157233,2020-01-11,47.0,40.0,0.0,1.0,Tottenham Hotspur Stadium,Tottenham,Liverpool,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/40.png
157225,2020-01-12,35.0,38.0,0.0,3.0,Vitality Stadium,Bournemouth,Watford,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/38.png
157226,2020-01-12,66.0,50.0,1.0,6.0,Villa Park,Aston Villa,Manchester City,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/50.png
157243,2020-01-18,38.0,47.0,0.0,0.0,Vicarage Road,Watford,Tottenham,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/47.png
157235,2020-01-18,42.0,62.0,1.0,1.0,Emirates Stadium,Arsenal,Sheffield Utd,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/62.png
157236,2020-01-18,51.0,66.0,1.0,1.0,The American Express Community Stadium,Brighton,Aston Villa,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/66.png
157239,2020-01-18,50.0,52.0,2.0,2.0,Etihad Stadium,Manchester City,Crystal Palace,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/52.png
157241,2020-01-18,71.0,35.0,1.0,0.0,Carrow Road,Norwich,Bournemouth,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/35.png
157242,2020-01-18,41.0,39.0,2.0,3.0,St. Mary's Stadium,Southampton,Wolves,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/39.png
157244,2020-01-18,48.0,45.0,1.0,1.0,London Stadium,West Ham,Everton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/45.png
157240,2020-01-18,34.0,49.0,1.0,0.0,St. James' Park,Newcastle,Chelsea,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/49.png
157237,2020-01-19,44.0,46.0,2.0,1.0,Turf Moor,Burnley,Leicester,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/46.png
157238,2020-01-19,40.0,33.0,2.0,0.0,Anfield,Liverpool,Manchester United,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/33.png
157245,2020-01-21,35.0,51.0,3.0,1.0,Vitality Stadium,Bournemouth,Brighton,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/51.png
157246,2020-01-21,66.0,38.0,2.0,1.0,Villa Park,Aston Villa,Watford,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/38.png
157247,2020-01-21,45.0,34.0,2.0,2.0,Goodison Park,Everton,Newcastle,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/34.png
157249,2020-01-21,62.0,50.0,0.0,1.0,Bramall Lane,Sheffield Utd,Manchester City,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/50.png
157254,2020-01-21,52.0,41.0,0.0,2.0,Selhurst Park,Crystal Palace,Southampton,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/41.png
157252,2020-01-21,49.0,42.0,2.0,2.0,Stamford Bridge,Chelsea,Arsenal,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/42.png
157248,2020-01-22,46.0,48.0,4.0,1.0,King Power Stadium,Leicester,West Ham,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/48.png
157253,2020-01-22,47.0,71.0,2.0,1.0,Tottenham Hotspur Stadium,Tottenham,Norwich,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/71.png
157251,2020-01-22,33.0,44.0,0.0,2.0,Old Trafford,Manchester United,Burnley,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/44.png
157250,2020-01-23,39.0,40.0,1.0,2.0,Molineux Stadium,Wolves,Liverpool,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/40.png
157194,2020-01-29,48.0,40.0,0.0,2.0,London Stadium,West Ham,Liverpool,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/40.png
157258,2020-02-01,46.0,49.0,2.0,2.0,King Power Stadium,Leicester,Chelsea,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/49.png
157255,2020-02-01,35.0,66.0,2.0,1.0,Vitality Stadium,Bournemouth,Aston Villa,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/66.png
157257,2020-02-01,52.0,62.0,0.0,1.0,Selhurst Park,Crystal Palace,Sheffield Utd,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/62.png
157259,2020-02-01,40.0,41.0,4.0,0.0,Anfield,Liverpool,Southampton,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/41.png
157261,2020-02-01,34.0,71.0,0.0,0.0,St. James' Park,Newcastle,Norwich,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/71.png
157263,2020-02-01,38.0,45.0,2.0,3.0,Vicarage Road,Watford,Everton,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/45.png
157264,2020-02-01,48.0,51.0,3.0,3.0,London Stadium,West Ham,Brighton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/51.png
157260,2020-02-01,33.0,39.0,0.0,0.0,Old Trafford,Manchester United,Wolves,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/39.png
157256,2020-02-02,44.0,42.0,0.0,0.0,Turf Moor,Burnley,Arsenal,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/42.png
157262,2020-02-02,47.0,50.0,2.0,0.0,Tottenham Hotspur Stadium,Tottenham,Manchester City,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/50.png
157269,2020-02-08,45.0,52.0,3.0,1.0,Goodison Park,Everton,Crystal Palace,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/52.png
157267,2020-02-08,51.0,38.0,1.0,1.0,The American Express Community Stadium,Brighton,Watford,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/38.png
157272,2020-02-09,62.0,35.0,2.0,1.0,Bramall Lane,Sheffield Utd,Bournemouth,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/35.png
157274,2020-02-14,39.0,46.0,0.0,0.0,Molineux Stadium,Wolves,Leicester,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/46.png
157273,2020-02-15,41.0,44.0,1.0,2.0,St. Mary's Stadium,Southampton,Burnley,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/44.png
157271,2020-02-15,71.0,40.0,0.0,1.0,Carrow Road,Norwich,Liverpool,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/40.png
157266,2020-02-16,66.0,47.0,2.0,3.0,Villa Park,Aston Villa,Tottenham,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/47.png
157265,2020-02-16,42.0,34.0,4.0,0.0,Emirates Stadium,Arsenal,Newcastle,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/34.png
157268,2020-02-17,49.0,33.0,0.0,2.0,Stamford Bridge,Chelsea,Manchester United,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/33.png
157270,2020-02-19,50.0,48.0,2.0,0.0,Etihad Stadium,Manchester City,West Ham,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/48.png
157277,2020-02-22,49.0,47.0,2.0,1.0,Stamford Bridge,Chelsea,Tottenham,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/47.png
157276,2020-02-22,44.0,35.0,3.0,0.0,Turf Moor,Burnley,Bournemouth,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/35.png
157278,2020-02-22,52.0,34.0,1.0,0.0,Selhurst Park,Crystal Palace,Newcastle,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/34.png
157282,2020-02-22,62.0,51.0,1.0,1.0,Bramall Lane,Sheffield Utd,Brighton,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/51.png
157283,2020-02-22,41.0,66.0,2.0,0.0,St. Mary's Stadium,Southampton,Aston Villa,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/66.png
157279,2020-02-22,46.0,50.0,0.0,1.0,King Power Stadium,Leicester,Manchester City,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/50.png
157281,2020-02-23,33.0,38.0,3.0,0.0,Old Trafford,Manchester United,Watford,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/38.png
157284,2020-02-23,39.0,71.0,3.0,0.0,Molineux Stadium,Wolves,Norwich,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/71.png
157275,2020-02-23,42.0,45.0,3.0,2.0,Emirates Stadium,Arsenal,Everton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/45.png
157280,2020-02-24,40.0,48.0,3.0,2.0,Anfield,Liverpool,West Ham,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/48.png
157291,2020-02-28,71.0,46.0,1.0,0.0,Carrow Road,Norwich,Leicester,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/46.png
157287,2020-02-29,51.0,52.0,0.0,1.0,The American Express Community Stadium,Brighton,Crystal Palace,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/52.png
157285,2020-02-29,35.0,49.0,2.0,2.0,Vitality Stadium,Bournemouth,Chelsea,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/49.png
157290,2020-02-29,34.0,44.0,0.0,0.0,St. James' Park,Newcastle,Burnley,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/44.png
157294,2020-02-29,48.0,41.0,3.0,1.0,London Stadium,West Ham,Southampton,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/41.png
157293,2020-02-29,38.0,40.0,3.0,0.0,Vicarage Road,Watford,Liverpool,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/40.png
157288,2020-03-01,45.0,33.0,1.0,1.0,Goodison Park,Everton,Manchester United,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/33.png
157292,2020-03-01,47.0,39.0,2.0,3.0,Tottenham Hotspur Stadium,Tottenham,Wolves,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/39.png
157300,2020-03-07,40.0,35.0,2.0,1.0,Anfield,Liverpool,Bournemouth,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/35.png
157304,2020-03-07,39.0,51.0,0.0,0.0,Molineux Stadium,Wolves,Brighton,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/51.png
157295,2020-03-07,42.0,48.0,1.0,0.0,Emirates Stadium,Arsenal,West Ham,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/48.png
157298,2020-03-07,52.0,38.0,1.0,0.0,Selhurst Park,Crystal Palace,Watford,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/38.png
157302,2020-03-07,62.0,71.0,1.0,0.0,Bramall Lane,Sheffield Utd,Norwich,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/71.png
157303,2020-03-07,41.0,34.0,0.0,1.0,St. Mary's Stadium,Southampton,Newcastle,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/34.png
157296,2020-03-07,44.0,47.0,1.0,1.0,Turf Moor,Burnley,Tottenham,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/47.png
157297,2020-03-08,49.0,45.0,4.0,0.0,Stamford Bridge,Chelsea,Everton,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/45.png
157301,2020-03-08,33.0,50.0,2.0,0.0,Old Trafford,Manchester United,Manchester City,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/50.png
157299,2020-03-09,46.0,66.0,4.0,0.0,King Power Stadium,Leicester,Aston Villa,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/66.png
157286,2020-06-17,66.0,62.0,0.0,0.0,Villa Park,Aston Villa,Sheffield Utd,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/62.png
157289,2020-06-17,50.0,42.0,3.0,0.0,Etihad Stadium,Manchester City,Arsenal,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/42.png
157311,2020-06-19,71.0,41.0,0.0,3.0,Carrow Road,Norwich,Southampton,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/41.png
157312,2020-06-19,47.0,33.0,1.0,1.0,Tottenham Hotspur Stadium,Tottenham,Manchester United,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/33.png
157313,2020-06-20,38.0,46.0,1.0,1.0,Vicarage Road,Watford,Leicester,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/46.png
157307,2020-06-20,51.0,42.0,2.0,1.0,The American Express Community Stadium,Brighton,Arsenal,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/42.png
157314,2020-06-20,48.0,39.0,0.0,2.0,London Stadium,West Ham,Wolves,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/39.png
157305,2020-06-20,35.0,52.0,0.0,2.0,Vitality Stadium,Bournemouth,Crystal Palace,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/52.png
157310,2020-06-21,34.0,62.0,3.0,0.0,St. James' Park,Newcastle,Sheffield Utd,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/62.png
157306,2020-06-21,66.0,49.0,1.0,2.0,Villa Park,Aston Villa,Chelsea,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/49.png
157308,2020-06-21,45.0,40.0,0.0,0.0,Goodison Park,Everton,Liverpool,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/40.png
157309,2020-06-22,50.0,44.0,5.0,0.0,Etihad Stadium,Manchester City,Burnley,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/44.png
157317,2020-06-23,46.0,51.0,0.0,0.0,King Power Stadium,Leicester,Brighton,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/51.png
157323,2020-06-23,47.0,48.0,2.0,0.0,Tottenham Hotspur Stadium,Tottenham,West Ham,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/48.png
157319,2020-06-24,33.0,62.0,3.0,0.0,Old Trafford,Manchester United,Sheffield Utd,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/62.png
157320,2020-06-24,34.0,66.0,1.0,1.0,St. James' Park,Newcastle,Aston Villa,https://media.api-sports.io/football/teams/34.png,https://media.api-sports.io/football/teams/66.png
157321,2020-06-24,71.0,45.0,0.0,1.0,Carrow Road,Norwich,Everton,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/45.png
157324,2020-06-24,39.0,35.0,1.0,0.0,Molineux Stadium,Wolves,Bournemouth,https://media.api-sports.io/football/teams/39.png,https://media.api-sports.io/football/teams/35.png
157318,2020-06-24,40.0,52.0,4.0,0.0,Anfield,Liverpool,Crystal Palace,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/52.png
157315,2020-06-25,44.0,38.0,1.0,0.0,Turf Moor,Burnley,Watford,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/38.png
157322,2020-06-25,41.0,42.0,0.0,2.0,St. Mary's Stadium,Southampton,Arsenal,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/42.png
157316,2020-06-25,49.0,50.0,2.0,1.0,Stamford Bridge,Chelsea,Manchester City,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/50.png
157327,2020-06-27,66.0,39.0,0.0,1.0,Villa Park,Aston Villa,Wolves,https://media.api-sports.io/football/teams/66.png,https://media.api-sports.io/football/teams/39.png
157333,2020-06-28,38.0,41.0,1.0,3.0,Vicarage Road,Watford,Southampton,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/41.png
157329,2020-06-29,52.0,44.0,0.0,1.0,Selhurst Park,Crystal Palace,Burnley,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/44.png
157328,2020-06-30,51.0,33.0,0.0,3.0,The American Express Community Stadium,Brighton,Manchester United,https://media.api-sports.io/football/teams/51.png,https://media.api-sports.io/football/teams/33.png
157325,2020-07-01,35.0,34.0,1.0,4.0,Vitality Stadium,Bournemouth,Newcastle,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/34.png
157326,2020-07-01,42.0,71.0,4.0,0.0,Emirates Stadium,Arsenal,Norwich,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/71.png
157330,2020-07-01,45.0,46.0,2.0,1.0,Goodison Park,Everton,Leicester,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/46.png
157334,2020-07-01,48.0,49.0,3.0,2.0,London Stadium,West Ham,Chelsea,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/49.png
157332,2020-07-02,62.0,47.0,3.0,1.0,Bramall Lane,Sheffield Utd,Tottenham,https://media.api-sports.io/football/teams/62.png,https://media.api-sports.io/football/teams/47.png
157331,2020-07-02,50.0,40.0,4.0,0.0,Etihad Stadium,Manchester City,Liverpool,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/40.png
157341,2020-07-04,71.0,51.0,0.0,1.0,Carrow Road,Norwich,Brighton,https://media.api-sports.io/football/teams/71.png,https://media.api-sports.io/football/teams/51.png
157337,2020-07-04,46.0,52.0,3.0,0.0,King Power Stadium,Leicester,Crystal Palace,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/52.png
157339,2020-07-04,33.0,35.0,5.0,2.0,Old Trafford,Manchester United,Bournemouth,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/35.png
